folio,line,type,word,pre_text,after_text
207r,N014,#snorm,e-s-,e,
207r,N015,#snorm,e-s-,e,
207r,N015,#snorm,e-s-,e,
207r,N016,#snorm,geu-s-,geu,
207r,N016,#snorm,e-s-,e,
207r,N017,#snorm,e-s-,e,
207r,N018,#snorm,e-s-,e,
207r,N018,#snorm,da-s-,da,
207r,N019,#snorm,da-s-,da,
207r,N020,#snorm,da-s-,da,
207r,N020,#snorm,e-s-,e,
207r,N021,#snorm,de-s-,de,
207r,N021,#snorm,honig-s-,honig,
207r,N023,#snorm,da-s-,da,
207r,N024,#snorm,e-s-,e,
207r,N025,#snorm,ke-s-,ke,
207v,N001,#snorm,ke-s-,ke,
207v,N001,#snorm,da-s-,da,
207v,N002,#snorm,-S-o,,o
207v,N002,#snorm,da-s-,da,
207v,N003,#snorm,da-s-,da,
207v,N003,#snorm,da-s-,da,
207v,N004,#snorm,e-s-,e,
207v,N005,#snorm,da-s-,da,
207v,N005,#snorm,da-s-,da,
207v,N006,#snorm,e-s-,e,
207v,N008,#snorm,e-s-,e,
207v,N009,#snorm,da-s-,da,
207v,N018,#snorm,gri-s-,gri,
207v,N018,#snorm,e-s-,e,
207v,N019,#snorm,da-s-,da,
207v,N022,#snorm,da-s-,da,
207v,N022,#snorm,muo-s-,muo,
207v,N022,#snorm,ander-s-,ander,
208r,N001,#snorm,au-s-,au,
208r,N002,#snorm,geu-s-,geu,
208r,N002,#snorm,au-s-,au,
208r,N003,#snorm,da-s-,da,
208r,N004,#snorm,muo-s-,muo,
208r,N006,#snorm,e-s-,e,
208r,N006,#snorm,ander-s-,ander,
208r,N007,#snorm,da-s-,da,
208r,N008,#snorm,da-s-,da,
208r,N009,#snorm,muo-s-,muo,
208r,N009,#snorm,e-s-,e,
208r,N009,#snorm,wei-s-,wei,
208r,N018,#snorm,au-s-,au,
208r,N019,#snorm,au-s-,au,
208r,N022,#snorm,da-s-,da,
208r,N023,#snorm,e-s-,e,
208v,N001,#snorm,e-s-,e,
208v,N001,#snorm,da-s-,da,
208v,N002,#snorm,da-s-,da,
208v,N004,#snorm,da-s-,da,
208v,N007,#snorm,al-s-,al,
208v,N008,#snorm,geu-s-,geu,
208v,N008,#snorm,au-s-,au,
208v,N014,#snorm,da-s-,da,
208v,N014,#snorm,da-s-,da,
208v,N018,#snorm,au-s-,au,
208v,N019,#snorm,al-s-,al,
208v,N020,#snorm,|s|treich-s-,|s|treich,
208v,N021,#snorm,e-s-,e,
208v,N023,#snorm,e-s-,e,
208v,N024,#snorm,da-s-,da,
209r,N001,#snorm,da-s-,da,
209r,N004,#snorm,au-s-,au,
209r,N005,#snorm,da-s-,da,
209r,N005,#snorm,da-s-,da,
209r,N007,#snorm,al-s-,al,
209r,N007,#snorm,al-s-,al,
209r,N008,#snorm,al-s-,al,
209r,N009,#snorm,au-s-,au,
209r,N010,#snorm,au-s-,au,
209r,N010,#snorm,al-s-,al,
209r,N012,#snorm,ain-s-,ain,
209r,N013,#snorm,al-s-,al,
209r,N014,#snorm,muo-s-,muo,
209r,N016,#snorm,al-s-,al,
209r,N017,#snorm,au-s-,au,
209r,N017,#snorm,e-s-,e,
209r,N018,#snorm,e-s-,e,
209r,N020,#snorm,der-s-,der,
209r,N020,#snorm,al-s-,al,
209r,N022,#snorm,-S-piß,,piß
209r,N024,#snorm,|s|ieden-s-,|s|ieden,
209v,N001,#snorm,da-s-,da,
209v,N005,#snorm,de-s-,de,
209v,N005,#snorm,da-s-,da,
209v,N006,#snorm,e-s-,e,
209v,N006,#snorm,e-s-,e,
209v,N008,#snorm,|s|eud-s-,|s|eud,
209v,N008,#snorm,da-s-,da,
209v,N008,#snorm,da-s-,da,
209v,N009,#snorm,au-s-,au,
209v,N012,#snorm,e-s-,e,
209v,N013,#snorm,al-s-,al,
209v,N013,#snorm,da-s-,da,
209v,N019,#snorm,geu-s-,geu,
209v,N019,#snorm,da-s-,da,
209v,N020,#snorm,de-s-,de,
209v,N021,#snorm,da-s-,da,
209v,N023,#snorm,da-s-,da,
209v,N024,#snorm,da-s-,da,
210r,N001,#snorm,al-s-,al,
210r,N002,#snorm,da-s-,da,
210r,N002,#snorm,e-s-,e,
210r,N002,#snorm,da-s-,da,
210r,N003,#snorm,da-s-,da,
210r,N004,#snorm,ander-s-,ander,
210r,N006,#snorm,da-s-,da,
210r,N006,#snorm,ander-s-,ander,
210r,N008,#snorm,wei|s||s|e-s-,wei|s||s|e,
210r,N008,#snorm,geu-s-,geu,
210r,N010,#snorm,wein-s-,wein,
210r,N011,#snorm,da-s-,da,
210r,N011,#snorm,da-s-,da,
210r,N011,#snorm,e-s-,e,
210r,N012,#snorm,e-s-,e,
210r,N012,#snorm,e-s-,e,
210r,N013,#snorm,da-s-,da,
210r,N014,#snorm,e-s-,e,
210r,N014,#snorm,e-s-,e,
210r,N018,#snorm,de-s-,de,
210r,N018,#snorm,mandel-s-,mandel,
210r,N021,#snorm,da-s-,da,
210v,N003,#snorm,zuker-s-,zuker,
210v,N005,#snorm,wirt-s-,wirt,
210v,N005,#snorm,ke-s-,ke,
210v,N011,#snorm,da-s-,da,
210v,N016,#snorm,da-s-,da,
210v,N017,#snorm,al-s-,al,
210v,N017,#snorm,da-s-,da,
210v,N018,#snorm,honig-s-,honig,
210v,N018,#snorm,da-s-,da,
210v,N023,#snorm,e-s-,e,
210v,N023,#snorm,zuker-s-,zuker,
210v,N024,#snorm,geu-s-,geu,
211r,N004,#snorm,da-s-,da,
211r,N005,#snorm,geu-s-,geu,
211r,N005,#snorm,lau-s-,lau,
211r,N006,#snorm,e-s-,e,
211r,N007,#snorm,e-s-,e,
211r,N009,#snorm,wiltpret-s-,wiltpret,
211r,N009,#snorm,da-s-,da,
211r,N010,#snorm,da-s-,da,
211r,N010,#snorm,|s|wai-s-,|s|wai,
211r,N011,#snorm,de-s-,de,
211r,N011,#snorm,|s|wai-s-,|s|wai,
211r,N012,#snorm,lau-s-,lau,
211r,N012,#snorm,al-s-,al,
211r,N012,#snorm,al-s-,al,
211r,N013,#snorm,da-s-,da,
211r,N014,#snorm,e-s-,e,
211r,N014,#snorm,da-s-,da,
211r,N014,#snorm,e-s-,e,
211r,N014,#snorm,da-s-,da,
211r,N015,#snorm,da-s-,da,
211r,N015,#snorm,da-s-,da,
211r,N016,#snorm,e-s-,e,
211r,N016,#snorm,da-s-,da,
211r,N016,#snorm,e-s-,e,
211r,N018,#snorm,e-s-,e,
211r,N019,#snorm,e-s-,e,
211v,N002,#snorm,da-s-,da,
211v,N002,#snorm,e-s-,e,
211v,N002,#snorm,e-s-,e,
211v,N003,#snorm,e-s-,e,
211v,N005,#snorm,|s|wai-s-,|s|wai,
211v,N006,#snorm,|s|lach-s-,|s|lach,
211v,N006,#snorm,e-s-,e,
211v,N007,#snorm,de-s-,de,
211v,N007,#snorm,|s|wai-s-,|s|wai,
211v,N009,#snorm,e-s-,e,
211v,N010,#snorm,e-s-,e,
211v,N010,#snorm,da-s-,da,
211v,N011,#snorm,de-s-,de,
211v,N012,#snorm,e-s-,e,
211v,N016,#snorm,da-s-,da,
211v,N018,#snorm,|s|emelmel-s-,|s|emelmel,
211v,N019,#snorm,da-s-,da,
211v,N020,#snorm,gib-s-,gib,
212r,N004,#snorm,e-s-,e,
212r,N009,#snorm,e-s-,e,
212r,N009,#snorm,da-s-,da,
212r,N011,#snorm,Wa-s-,Wa,
212r,N012,#snorm,welich-s-,welich,
212r,N021,#snorm,da-s-,da,
212r,N023,#snorm,-S-ulczfi|s|chen,,ulczfi|s|chen
212v,N004,#snorm,uergel-s-,uergel,
212v,N017,#snorm,da-s-,da,
212v,N017,#snorm,da-s-,da,
212v,N018,#snorm,deine-s-,deine,
212v,N019,#snorm,e-s-,e,
212v,N021,#snorm,-S-ulczfi|s|chen,,ulczfi|s|chen
213r,N001,#snorm,verb-s-,verb,
213r,N009,#snorm,-S-eud,,eud
213r,N010,#snorm,e-s-,e,
213r,N012,#snorm,geu-s-,geu,
213r,N012,#snorm,e-s-,e,
213r,N013,#snorm,da-s-,da,
213r,N013,#snorm,e-s-,e,
213r,N019,#snorm,-S-o,,o
213r,N019,#snorm,da-s-,da,
213r,N021,#snorm,da-s-,da,
213v,N003,#snorm,da-s-,da,
213v,N004,#snorm,da-s-,da,
213v,N004,#snorm,da-s-,da,
213v,N006,#snorm,da-s-,da,
213v,N006,#snorm,mach-s-,mach,
213v,N007,#snorm,da-s-,da,
213v,N007,#snorm,al-s-,al,
213v,N007,#snorm,da-s-,da,
213v,N007,#snorm,e-s-,e,
213v,N008,#snorm,e-s-,e,
213v,N008,#snorm,ain-s-,ain,
213v,N009,#snorm,e-s-,e,
213v,N009,#snorm,e-s-,e,
213v,N010,#snorm,da-s-,da,
213v,N010,#snorm,da-s-,da,
213v,N010,#snorm,da-s-,da,
213v,N011,#snorm,da-s-,da,
213v,N015,#snorm,da-s-,da,
213v,N017,#snorm,da-s-,da,
213v,N018,#snorm,-S-alcz,,alcz
213v,N018,#snorm,al-s-,al,
213v,N021,#snorm,al-s-,al,
213v,N021,#snorm,da-s-,da,
213v,N022,#snorm,da-s-,da,
213v,N024,#snorm,da-s-,da,
214r,N001,#snorm,da-s-,da,
214r,N001,#snorm,e-s-,e,
214r,N004,#snorm,da-s-,da,
214r,N004,#snorm,da-s-,da,
214r,N017,#snorm,da-s-,da,
214r,N019,#snorm,-S-o,,o
214r,N021,#snorm,-S-chuepp,,chuepp
214v,N003,#snorm,e-s-,e,
214v,N003,#snorm,e-s-,e,
214v,N004,#snorm,al-s-,al,
214v,N004,#snorm,al-s-,al,
214v,N005,#snorm,e-s-,e,
214v,N007,#snorm,de-s-,de,
214v,N007,#snorm,rech-s-,rech,
214v,N008,#snorm,da-s-,da,
214v,N009,#snorm,e-s-,e,
214v,N009,#snorm,e-s-,e,
214v,N010,#snorm,da-s-,da,
214v,N010,#snorm,har-s-,har,
214v,N011,#snorm,da-s-,da,
214v,N011,#snorm,alle-s-,alle,
214v,N012,#snorm,e-s-,e,
214v,N012,#snorm,e-s-,e,
214v,N013,#snorm,da-s-,da,
214v,N013,#snorm,e-s-,e,
214v,N018,#snorm,da-s-,da,
214v,N020,#snorm,da-s-,da,
214v,N021,#snorm,-S-o,,o
215r,N001,#snorm,e-s-,e,
215r,N002,#snorm,e-s-,e,
215r,N003,#snorm,e-s-,e,
215r,N003,#snorm,e-s-,e,
215r,N005,#snorm,da-s-,da,
215r,N005,#snorm,da-s-,da,
215r,N006,#snorm,ame-s-,ame,
215r,N007,#snorm,da-s-,da,
215r,N008,#snorm,da-s-,da,
215r,N009,#snorm,hal-s-,hal,
215r,N009,#snorm,da-s-,da,
215r,N009,#snorm,da-s-,da,
215r,N010,#snorm,da-s-,da,
215r,N010,#snorm,da-s-,da,
215r,N011,#snorm,da-s-,da,
215r,N012,#snorm,-S-o,,o
215r,N012,#snorm,al-s-,al,
215r,N016,#snorm,da-s-,da,
215r,N016,#snorm,au-s-,au,
215r,N017,#snorm,da-s-,da,
215r,N017,#snorm,de-s-,de,
215r,N018,#snorm,nachte-s-,nachte,
215r,N018,#snorm,da-s-,da,
215r,N019,#snorm,da-s-,da,
215r,N019,#snorm,da-s-,da,
215r,N022,#snorm,de-s-,de,
215v,N001,#snorm,e-s-,e,
215v,N001,#snorm,da-s-,da,
215v,N002,#snorm,e-s-,e,
215v,N002,#snorm,e-s-,e,
215v,N003,#snorm,arbei-s-,arbei,
215v,N003,#snorm,e-s-,e,
215v,N003,#snorm,al-s-,al,
215v,N004,#snorm,al-s-,al,
215v,N005,#snorm,arbei-s-,arbei,
215v,N009,#snorm,de-s-,de,
215v,N009,#snorm,da-s-,da,
215v,N011,#snorm,-S-chwein-s-,,chwein-s-
215v,N011,#snorm,-S-chwein-s-,-S-chwein,
215v,N012,#snorm,da-s-,da,
215v,N015,#snorm,da-s-,da,
215v,N016,#snorm,da-s-,da,
215v,N018,#snorm,geprante-s-,geprante,
215v,N018,#snorm,wein-s-,wein,
215v,N020,#snorm,hal-s-,hal,
215v,N020,#snorm,hal-s-,hal,
215v,N020,#snorm,da-s-,da,
215v,N021,#snorm,al-s-,al,
215v,N023,#snorm,al-s-,al,
216r,N001,#snorm,al-s-,al,
216r,N001,#snorm,e-s-,e,
216r,N001,#snorm,al-s-,al,
216r,N001,#snorm,e-s-,e,
216r,N002,#snorm,Inn-s-,Inn,
216r,N002,#snorm,hal-s-,hal,
216r,N003,#snorm,da-s-,da,
216r,N004,#snorm,e-s-,e,
216r,N004,#snorm,e-s-,e,
216r,N005,#snorm,e-s-,e,
216r,N006,#snorm,da-s-,da,
216r,N008,#snorm,al-s-,al,
216r,N013,#snorm,al-s-,al,
216r,N016,#snorm,e-s-,e,
216r,N018,#snorm,e-s-,e,
216r,N020,#snorm,da-s-,da,
216r,N021,#snorm,da-s-,da,
216r,N022,#snorm,al-s-,al,
216r,N023,#snorm,e-s-,e,
216r,N024,#snorm,kalb-s-,kalb,
216v,N002,#snorm,kalb-s-,kalb,
216v,N003,#snorm,kalb-s-,kalb,
216v,N004,#snorm,da-s-,da,
216v,N004,#snorm,e-s-,e,
216v,N006,#snorm,e-s-,e,
216v,N006,#snorm,e-s-,e,
216v,N007,#snorm,al-s-,al,
216v,N008,#snorm,kalb-s-,kalb,
216v,N009,#snorm,-S-o,,o
216v,N012,#snorm,e-s-,e,
216v,N014,#snorm,al-s-,al,
216v,N015,#snorm,pfeffer-s-,pfeffer,
216v,N015,#snorm,al-s-,al,
216v,N017,#snorm,heb-s-,heb,
216v,N017,#snorm,da-s-,da,
216v,N018,#snorm,al-s-,al,
216v,N018,#snorm,e-s-,e,
216v,N019,#snorm,da-s-,da,
216v,N019,#snorm,da-s-,da,
216v,N023,#snorm,da-s-,da,
217r,N002,#snorm,al-s-,al,
217r,N004,#snorm,al-s-,al,
217r,N009,#snorm,geu-s-,geu,
217r,N010,#snorm,-S-ulcz,,ulcz
217r,N011,#snorm,-S-ulcz,,ulcz
217r,N014,#snorm,|s|chuob-s-,|s|chuob,
217r,N014,#snorm,hack-s-,hack,
217r,N015,#snorm,geu-s-,geu,
217r,N016,#snorm,al-s-,al,
217r,N018,#snorm,Anei-s-,Anei,
217r,N018,#snorm,da-s-,da,
217r,N019,#snorm,da-s-,da,
217r,N019,#snorm,e-s-,e,
217r,N021,#snorm,da-s-,da,
217v,N001,#snorm,|s|chweine-s-,|s|chweine,
217v,N002,#snorm,-S-o,,o
217v,N004,#snorm,da-s-,da,
217v,N004,#snorm,da-s-,da,
217v,N005,#snorm,e-s-,e,
217v,N006,#snorm,da-s-,da,
217v,N006,#snorm,e-s-,e,
217v,N007,#snorm,-S-o,,o
217v,N008,#snorm,-S-aumegen,,aumegen
217v,N011,#snorm,da-s-,da,
217v,N013,#snorm,-S-o,,o
217v,N014,#snorm,lau-s-,lau,
217v,N015,#snorm,e-s-,e,
217v,N015,#snorm,e-s-,e,
217v,N017,#snorm,rinde-s-,rinde,
217v,N017,#snorm,rinderi-s-,rinderi,
217v,N019,#snorm,al-s-,al,
218r,N001,#snorm,ain-s-,ain,
218r,N002,#snorm,anei-s-,anei,
218r,N002,#snorm,da-s-,da,
218r,N003,#snorm,e-s-,e,
218r,N003,#snorm,da-s-,da,
218r,N003,#snorm,e-s-,e,
218r,N003,#snorm,lau-s-,lau,
218r,N003,#snorm,e-s-,e,
218r,N004,#snorm,gib-s-,gib,
218r,N005,#snorm,De-s-,De,
218r,N005,#snorm,|s|wein-s-,|s|wein,
218r,N009,#snorm,wei-s-,wei,
218r,N010,#snorm,da-s-,da,
218r,N012,#snorm,al-s-,al,
218r,N013,#snorm,al-s-,al,
218r,N014,#snorm,gib-s-,gib,
218r,N015,#snorm,Lamb-s-haupt,Lamb,haupt
218r,N016,#snorm,lamb-s-haupt,lamb,haupt
218r,N016,#snorm,|s|eud-s-,|s|eud,
218r,N016,#snorm,alle-s-,alle,
218r,N017,#snorm,da-s-,da,
218r,N018,#snorm,hack-s-,hack,
218r,N019,#snorm,di-s-,di,
218r,N020,#snorm,e-s-,e,
218r,N021,#snorm,da-s-,da,
218r,N021,#snorm,e-s-,e,
218r,N021,#snorm,zeuch-s-,zeuch,
218r,N022,#snorm,bach-s-,bach,
218v,N002,#snorm,Gepraten-s-,Gepraten,
218v,N005,#snorm,anei-s-,anei,
218v,N005,#snorm,da-s-,da,
218v,N006,#snorm,alle-s-,alle,
218v,N006,#snorm,mach-s-,mach,
218v,N007,#snorm,da-s-,da,
218v,N007,#snorm,e-s-,e,
218v,N008,#snorm,da-s-,da,
218v,N009,#snorm,da-s-,da,
218v,N010,#snorm,bach-s-,bach,
218v,N011,#snorm,brat-s-,brat,
218v,N011,#snorm,|s|pi-s-,|s|pi,
218v,N011,#snorm,e-s-,e,
218v,N011,#snorm,e-s-,e,
218v,N012,#snorm,e-s-,e,
218v,N012,#snorm,al-s-,al,
218v,N014,#snorm,laru-s-,laru,
218v,N015,#snorm,|s|neid-s-,|s|neid,
218v,N015,#snorm,bach-s-,bach,
218v,N017,#snorm,rur-s-,rur,
218v,N017,#snorm,al-s-,al,
218v,N018,#snorm,|s|idening-s-,|s|idening,
218v,N018,#snorm,da-s-,da,
218v,N019,#snorm,e-s-,e,
218v,N019,#snorm,gib-s-,gib,
218v,N020,#snorm,da-s-,da,
218v,N020,#snorm,lauru-s-,lauru,
218v,N023,#snorm,da-s-,da,
219r,N001,#snorm,da-s-,da,
219r,N002,#snorm,e-s-,e,
219r,N002,#snorm,e-s-,e,
219r,N003,#snorm,e-s-,e,
219r,N003,#snorm,al-s-,al,
219r,N004,#snorm,al-s-,al,
219r,N004,#snorm,e-s-,e,
219r,N004,#snorm,e-s-,e,
219r,N006,#snorm,da-s-,da,
219r,N006,#snorm,erwel-s-,erwel,
219r,N006,#snorm,da-s-,da,
219r,N006,#snorm,e-s-,e,
219r,N007,#snorm,leg-s-,leg,
219r,N007,#snorm,da-s-,da,
219r,N015,#snorm,al-s-,al,
219r,N016,#snorm,da-s-,da,
219r,N020,#snorm,da-s-,da,
219r,N020,#snorm,e-s-,e,
219r,N024,#snorm,e-s-,e,
219r,N024,#snorm,e-s-,e,
219v,N002,#snorm,de-s-,de,
219v,N002,#snorm,rech-s-pluot,rech,pluot
219v,N002,#snorm,da-s-,da,
219v,N003,#snorm,|s|eud-s-,|s|eud,
219v,N003,#snorm,|s|neid-s-,|s|neid,
219v,N004,#snorm,da-s-,da,
219v,N005,#snorm,da-s-,da,
219v,N005,#snorm,alle-s-,alle,
219v,N006,#snorm,-S-o,,o
219v,N007,#snorm,e-s-,e,
219v,N007,#snorm,e-s-,e,
219v,N011,#snorm,e-s-,e,
219v,N012,#snorm,da-s-,da,
219v,N012,#snorm,da-s-,da,
219v,N013,#snorm,e-s-,e,
219v,N013,#snorm,-S-o,,o
219v,N013,#snorm,e-s-,e,
219v,N014,#snorm,leg-s-,leg,
219v,N015,#snorm,wa-s-,wa,
219v,N016,#snorm,-S-altz|s|en,,altz|s|en
219v,N019,#snorm,da-s-,da,
219v,N019,#snorm,la-s-,la,
219v,N019,#snorm,lau-s-,lau,
219v,N019,#snorm,e-s-,e,
219v,N020,#snorm,da-s-,da,
220r,N002,#snorm,anei-s-,anei,
220r,N004,#snorm,artike-s-,artike,
220r,N004,#snorm,da-s-,da,
220r,N005,#snorm,au-s-,au,
220r,N009,#snorm,Doberi-s-,Doberi,
220r,N010,#snorm,merti-s-,merti,
220r,N012,#snorm,al-s-,al,
220r,N012,#snorm,bi-s-,bi,
220r,N012,#snorm,da-s-,da,
220r,N012,#snorm,e-s-,e,
220r,N013,#snorm,da-s-,da,
220r,N014,#snorm,Doberi-s-,Doberi,
220r,N016,#snorm,doberi-s-,doberi,
220r,N018,#snorm,de-s-,de,
220r,N018,#snorm,Doberi-s-,Doberi,
220r,N019,#snorm,al-s-o,al,o
220r,N019,#snorm,da-s-,da,
220r,N020,#snorm,da-s-,da,
220r,N020,#snorm,entweri-s-,entweri,
220r,N021,#snorm,da-s-,da,
220r,N021,#snorm,zeuch-s-,zeuch,
220r,N022,#snorm,da-s-,da,
220r,N023,#snorm,al-s-,al,
220r,N023,#snorm,brait-s-,brait,
220r,N023,#snorm,al-s-,al,
220v,N004,#snorm,da-s-,da,
220v,N004,#snorm,da-s-,da,
220v,N004,#snorm,da-s-,da,
220v,N005,#snorm,bach-s-,bach,
220v,N010,#snorm,al|s|-s-,al|s|,
220v,N010,#snorm,|s|neid-s-,|s|neid,
220v,N011,#snorm,bach-s-,bach,
220v,N012,#snorm,geu-s-,geu,
220v,N012,#snorm,gepfeffert-s-,gepfeffert,
220v,N013,#snorm,gib-s-,gib,
220v,N013,#snorm,da-s-,da,
220v,N017,#snorm,da-s-,da,
220v,N023,#snorm,da-s-,da,
220v,N024,#snorm,bach-s-,bach,
221r,N001,#snorm,geu-s-,geu,
221r,N002,#snorm,da-s-,da,
221r,N002,#snorm,e-s-,e,
221r,N003,#snorm,bi-s-,bi,
221r,N003,#snorm,e-s-,e,
221r,N004,#snorm,e-s-,e,
221r,N004,#snorm,gib-s-,gib,
221r,N004,#snorm,Da-s-,Da,
221r,N007,#snorm,|s|pi-s-,|s|pi,
221r,N009,#snorm,blau-s-,blau,
221r,N009,#snorm,da-s-,da,
221r,N010,#snorm,herau-s-,herau,
221r,N012,#snorm,hai-s-,hai,
221r,N016,#snorm,e-s-,e,
221r,N018,#snorm,|s|pi-s-,|s|pi,
221r,N018,#snorm,gib-s-,gib,
221v,N002,#snorm,e-s-,e,
221v,N002,#snorm,|s|ieden-s-,|s|ieden,
221v,N005,#snorm,da-s-,da,
221v,N009,#snorm,lau-s-,lau,
221v,N009,#snorm,au-s-,au,
221v,N012,#snorm,lau-s-,lau,
221v,N013,#snorm,iegklich-s-,iegklich,
221v,N014,#snorm,geu-s-,geu,
221v,N014,#snorm,e-s-,e,
221v,N015,#snorm,Hir-s-,Hir,
221v,N015,#snorm,greeu-s-,greeu,
221v,N016,#snorm,hir-s-,hir,
221v,N016,#snorm,greu-s-,greu,
221v,N017,#snorm,hir-s-,hir,
221v,N017,#snorm,greu-s-,greu,
221v,N017,#snorm,da-s-,da,
221v,N017,#snorm,e-s-,e,
221v,N018,#snorm,au-s-,au,
221v,N023,#snorm,hack-s-,hack,
221v,N023,#snorm,ful-s-,ful,
222r,N001,#snorm,brat-s-,brat,
222r,N001,#snorm,gib-s-,gib,
222r,N003,#snorm,ke-s-,ke,
222r,N003,#snorm,da-s-,da,
222r,N005,#snorm,halb-s-,halb,
222r,N005,#snorm,la-s-,la,
222r,N009,#snorm,da-s-,da,
222r,N009,#snorm,e-s-,e,
222r,N009,#snorm,aine-s-,aine,
222r,N009,#snorm,vinger-s-,vinger,
222r,N010,#snorm,al-s-,al,
222r,N011,#snorm,e-s-,e,
222r,N011,#snorm,geu-s-,geu,
222r,N012,#snorm,da-s-,da,
222r,N012,#snorm,lau-s-,lau,
222r,N012,#snorm,e-s-,e,
222r,N012,#snorm,mach-s-,mach,
222r,N015,#snorm,e-s-,e,
222r,N015,#snorm,e-s-,e,
222r,N018,#snorm,-S-eud,,eud
222r,N019,#snorm,al-s-,al,
222r,N020,#snorm,da-s-,da,
222r,N021,#snorm,geu-s-,geu,
222r,N021,#snorm,da-s-,da,
222r,N022,#snorm,arbai-s-,arbai,
222v,N001,#snorm,geu-s-,geu,
222v,N003,#snorm,greu-s-,greu,
222v,N003,#snorm,hir-s-,hir,
222v,N004,#snorm,greu-s-,greu,
222v,N005,#snorm,hir-s-,hir,
222v,N007,#snorm,arbai-s-,arbai,
222v,N008,#snorm,arbei-s-,arbei,
222v,N010,#snorm,da-s-,da,
222v,N012,#snorm,la-s-,la,
222v,N013,#snorm,al-s-,al,
222v,N013,#snorm,al-s-,al,
222v,N016,#snorm,arbei-s-,arbei,
222v,N019,#snorm,bi-s-,bi,
222v,N021,#snorm,anei-s-,anei,
222v,N022,#snorm,di-s-en,di,en
223r,N003,#snorm,da-s-,da,
223r,N008,#snorm,da-s-,da,
223r,N009,#snorm,la-s-,la,
223r,N009,#snorm,e-s-,e,
223r,N014,#snorm,fa-s-,fa,
223r,N014,#snorm,va-s-,va,
223r,N016,#snorm,al-s-,al,
223r,N017,#snorm,al-s-,al,
223r,N018,#snorm,da-s-,da,
223r,N018,#snorm,ua-s-,ua,
223r,N019,#snorm,e-s-,e,
223r,N019,#snorm,brich-s-,brich,
223r,N020,#snorm,geu-s-,geu,
223r,N020,#snorm,au-s-,au,
223r,N022,#snorm,da-s-,da,
223r,N023,#snorm,Da-s-,Da,
223r,N023,#snorm,e-s-ß,e,ß
223v,N003,#snorm,|s|lach-s-,|s|lach,
223v,N005,#snorm,da-s-,da,
223v,N005,#snorm,e-s-,e,
223v,N006,#snorm,da-s-,da,
223v,N006,#snorm,e-s-,e,
223v,N007,#snorm,al-s-,al,
223v,N007,#snorm,e-s-,e,
223v,N007,#snorm,e-s-,e,
223v,N008,#snorm,|s|chon-s-,|s|chon,
223v,N008,#snorm,da-s-,da,
223v,N009,#snorm,wa-s-,wa,
223v,N010,#snorm,e-s-,e,
223v,N010,#snorm,leg-s-,leg,
223v,N011,#snorm,e-s-,e,
223v,N011,#snorm,e-s-,e,
223v,N014,#snorm,al-s-,al,
223v,N015,#snorm,Rei-s-,Rei,
223v,N017,#snorm,geu-s-,geu,
223v,N018,#snorm,da-s-,da,
223v,N018,#snorm,e-s-,e,
223v,N018,#snorm,ain-s-,ain,
223v,N019,#snorm,e-s-,e,
223v,N019,#snorm,da-s-,da,
223v,N021,#snorm,lau-s-,lau,
223v,N021,#snorm,-S-o,,o
223v,N022,#snorm,geu-s-,geu,
223v,N023,#snorm,da-s-,da,
223v,N024,#snorm,al-s-,al,
224r,N001,#snorm,-S-o,,o
224r,N002,#snorm,al-s-,al,
224r,N002,#snorm,da-s-,da,
224r,N003,#snorm,herte-s-,herte,
224r,N005,#snorm,|s|elczen-s-,|s|elczen,
224r,N006,#snorm,e-s-,e,
224r,N007,#snorm,e-s-,e,
224r,N009,#snorm,leg-s-,leg,
224r,N009,#snorm,|s|iedende-s-,|s|iedende,
224r,N010,#snorm,gib-s-,gib,
224r,N017,#snorm,da-s-,da,
224r,N020,#snorm,e-s-,e,
224r,N020,#snorm,e-s-,e,
